protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,45,1,40,5000,False,False,58418,413774266,1620277,37596259,38484383,1255199,492788802,492791572,2770,0.8066786527633667
C1-R1-v1.1,trace,BL,45,1,41,5000,False,False,57443,415670623,1632084,37531078,38495689,1228090,494615007,494617776,2769,0.8072444796562195
C1-R1-v1.1,trace,BL,45,1,42,5000,False,False,52655,415017227,1751624,37549329,38511515,1228984,494111334,494114394,3060,0.8092924952507019
C1-R1-v1.1,trace,BL,45,1,43,5000,False,False,52843,414338266,1705146,37572340,38518643,1229655,493416893,493420008,3115,0.8084991574287415
C1-R1-v1.1,trace,BL,45,1,44,5000,False,False,55086,417629009,1581281,37576379,38521186,1232189,496595130,496598141,3011,0.7997874021530151
C1-R1-v1.1,trace,BL,45,1,45,5000,False,False,53904,422952035,1610401,37556930,38507166,1232647,501913083,501915952,2869,0.8037860989570618
C1-R1-v1.1,trace,BL,45,1,46,5000,False,False,55622,416804087,1644418,37593279,38525521,1228316,495851243,495854233,2990,0.7964586615562439
C1-R1-v1.1,trace,BL,45,1,47,5000,False,False,57506,414926544,1651082,37599674,38518394,1227846,493981046,493984005,2959,0.7913796901702881
C1-R1-v1.1,trace,BL,45,1,48,5000,False,False,52491,417724731,1602716,37594857,38512898,1229292,496716985,496720227,3242,0.802696168422699
C1-R1-v1.1,trace,BL,45,1,49,5000,False,False,54150,414712383,1591614,37616284,38507211,1233618,493715260,493718458,3198,0.7934688925743103
C1-R1-v1.1,trace,BL,45,1,50,5000,False,False,52432,418083678,1614832,37493506,38526992,1233358,497004798,497007896,3098,0.7876271605491638
C1-R1-v1.1,trace,BL,45,1,51,5000,False,False,51528,416312575,1607384,37398222,38515044,1228731,495113484,495116566,3082,0.7804294228553772
C1-R1-v1.1,trace,BL,45,1,52,5000,False,False,52695,418636024,1576344,37617932,38513861,1223746,497620602,497623556,2954,0.7759758234024048
C1-R1-v1.1,trace,BL,45,1,53,2115,True,False,52289,175726900,704317,15941746,17303400,1227471,210956123,210959060,2937,0.7652118802070618
C1-R1-v1.1,trace,BL,45,2,0,5000,False,False,117275,416865748,1588034,37566851,38530415,1228918,495897241,495900760,3519,0.7470206618309021
C1-R1-v1.1,trace,BL,45,2,1,5000,False,False,53106,417963595,1646167,37605327,38520217,1229067,497017479,497020575,3096,0.749717652797699
